,Content id,User id,Reaction types,Date,Content Type,Content Category,Reaction type
11082,d200b97e-f661-4502-80d1-1e458816d558,,indifferent,21/03/2021,audio,science,neutral
11084,7f9423ac-89b4-4a9a-9747-76e8dd533e81,23483ddd-e43e-4c5f-a1b7-5392410aa8d1,peeking,15/11/2020,video,education,neutral
11085,7f9423ac-89b4-4a9a-9747-76e8dd533e81,b8c653b5-0118-4d7e-9bde-07c2de90f0ff,worried,11/01/2021,video,education,negative
11086,7f9423ac-89b4-4a9a-9747-76e8dd533e81,f717de6d-2b64-4ef9-855d-ff1c9460c3fe,dislike,27/04/2021,video,education,negative
11087,7f9423ac-89b4-4a9a-9747-76e8dd533e81,3af8d78b-55c4-4ac0-8161-7cc3f6ec11c9,heart,09/06/2021,video,education,positive
11088,7f9423ac-89b4-4a9a-9747-76e8dd533e81,4edc3d1a-a7d9-4db6-89c3-f784d9954172,intrigued,28/09/2020,video,education,positive
11089,7f9423ac-89b4-4a9a-9747-76e8dd533e81,9ed68c70-13fd-4346-808f-2665943c46d6,peeking,29/07/2020,video,education,neutral
11090,7f9423ac-89b4-4a9a-9747-76e8dd533e81,2dd186bb-7a28-4e80-99c7-f1936afc7b49,intrigued,13/12/2020,video,education,positive
11092,6b09861c-712e-46e6-a2a5-72e4b3878767,bbe8f83c-af9c-4dab-b5fa-7925822e450d,worried,05/04/2021,photo,studying,negative
11093,6b09861c-712e-46e6-a2a5-72e4b3878767,7240bf9b-7424-4c04-aab1-1d7aa39964d9,like,12/11/2020,photo,studying,positive
11094,6b09861c-712e-46e6-a2a5-72e4b3878767,cfe50481-7c50-48fa-97fa-89b6f137e1bd,cherish,12/11/2020,photo,studying,positive
11095,6b09861c-712e-46e6-a2a5-72e4b3878767,a8229d24-f219-4930-a382-24049a8f73bb,dislike,25/06/2020,photo,studying,negative
11096,6b09861c-712e-46e6-a2a5-72e4b3878767,26c9a1fc-78b0-460b-8931-cec1dc87aa0d,love,05/11/2020,photo,studying,positive
11097,6b09861c-712e-46e6-a2a5-72e4b3878767,84bd5adb-286c-429a-926d-4ea120270825,peeking,03/03/2021,photo,studying,neutral
11098,6b09861c-712e-46e6-a2a5-72e4b3878767,07f4dcd0-2bf3-4f21-9da3-b054b511ae00,super love,19/01/2021,photo,studying,positive
11099,6b09861c-712e-46e6-a2a5-72e4b3878767,1ea3d5d6-7e6d-4554-b31d-ea31dc2150f9,dislike,03/04/2021,photo,studying,negative
11100,6b09861c-712e-46e6-a2a5-72e4b3878767,561b08d6-1084-4115-933d-db3e60edfd8b,super love,01/02/2021,photo,studying,positive
11101,6b09861c-712e-46e6-a2a5-72e4b3878767,,scared,17/04/2021,photo,studying,negative
11102,6b09861c-712e-46e6-a2a5-72e4b3878767,d6204684-926d-41db-ae9c-a7bf2e76313a,want,26/10/2020,photo,studying,positive
11103,6b09861c-712e-46e6-a2a5-72e4b3878767,b7fb2028-4cfc-440b-a1b1-4101f12f7abe,worried,09/12/2020,photo,studying,negative
11104,6b09861c-712e-46e6-a2a5-72e4b3878767,49da0743-cb4d-4c84-b6a2-537bbe7256d1,want,19/05/2021,photo,studying,positive
11105,6b09861c-712e-46e6-a2a5-72e4b3878767,bfe23c39-f814-4282-b0f7-506cd8295b8a,intrigued,21/03/2021,photo,studying,positive
11106,6b09861c-712e-46e6-a2a5-72e4b3878767,acbac577-54c9-4476-af3c-a3241a3f4a19,adore,09/08/2020,photo,studying,positive
11107,6b09861c-712e-46e6-a2a5-72e4b3878767,953cb190-5704-4926-adc2-057c6f3e3cb4,intrigued,20/08/2020,photo,studying,positive
11108,6b09861c-712e-46e6-a2a5-72e4b3878767,acd90ee9-84cd-465e-88e3-f128dd0cc1da,adore,20/10/2020,photo,studying,positive
11109,6b09861c-712e-46e6-a2a5-72e4b3878767,3f218ab6-a288-4ee8-affc-3d02a9cbff5f,peeking,25/12/2020,photo,studying,neutral
11110,6b09861c-712e-46e6-a2a5-72e4b3878767,a1290f9f-af93-432d-be86-65840470c621,indifferent,06/10/2020,photo,studying,neutral
11111,6b09861c-712e-46e6-a2a5-72e4b3878767,,love,29/12/2020,photo,studying,positive
11112,6b09861c-712e-46e6-a2a5-72e4b3878767,b7e4b060-7b74-408f-b7d7-67a5e1dbfce3,cherish,31/07/2020,photo,studying,positive
11113,6b09861c-712e-46e6-a2a5-72e4b3878767,a92660de-2154-4694-a86e-88cb81c8ea95,disgust,16/03/2021,photo,studying,negative
11114,6b09861c-712e-46e6-a2a5-72e4b3878767,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,hate,25/05/2021,photo,studying,negative
11115,6b09861c-712e-46e6-a2a5-72e4b3878767,f9775602-43ab-4d54-ad93-7c9a489879bc,love,11/03/2021,photo,studying,positive
11117,4c009116-c94a-4633-83fb-956565358565,68724f58-bc4d-4ab0-a4e1-60cdd5e95e7d,worried,22/08/2020,photo,soccer,negative
11118,4c009116-c94a-4633-83fb-956565358565,89572273-761e-46f3-8b99-1689d98aac90,want,27/04/2021,photo,soccer,positive
11119,4c009116-c94a-4633-83fb-956565358565,8b49caad-bcc5-43de-bf40-34a66ff8805c,disgust,04/02/2021,photo,soccer,negative
11120,4c009116-c94a-4633-83fb-956565358565,1545ddaf-2b75-4143-82fe-b88966aee4fb,love,06/12/2020,photo,soccer,positive
11121,4c009116-c94a-4633-83fb-956565358565,aa71ef91-252d-4c99-92ad-cf617f09fced,intrigued,15/05/2021,photo,soccer,positive
11122,4c009116-c94a-4633-83fb-956565358565,31ff6616-c1dc-4b9a-8091-0b4d0cac25b1,scared,11/02/2021,photo,soccer,negative
11123,4c009116-c94a-4633-83fb-956565358565,d47fd6cf-20fa-45fe-97a1-b8aca043c9a8,adore,10/04/2021,photo,soccer,positive
11124,4c009116-c94a-4633-83fb-956565358565,132b1407-16fa-48f8-8112-3e426974bbb7,intrigued,25/06/2020,photo,soccer,positive
11125,4c009116-c94a-4633-83fb-956565358565,b3e73328-3638-4913-b7ae-3a6a64c1cd62,dislike,15/01/2021,photo,soccer,negative
11126,4c009116-c94a-4633-83fb-956565358565,,love,25/07/2020,photo,soccer,positive
11127,4c009116-c94a-4633-83fb-956565358565,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,indifferent,12/12/2020,photo,soccer,neutral
11128,4c009116-c94a-4633-83fb-956565358565,23483ddd-e43e-4c5f-a1b7-5392410aa8d1,interested,14/04/2021,photo,soccer,positive
11129,4c009116-c94a-4633-83fb-956565358565,346174b1-4661-4cdd-8c47-66dbd013cd56,like,31/01/2021,photo,soccer,positive
11130,4c009116-c94a-4633-83fb-956565358565,37867a23-d07b-4990-8fa8-d694cf7d3b1b,super love,14/02/2021,photo,soccer,positive
11131,4c009116-c94a-4633-83fb-956565358565,48bed4d7-0329-472c-96d9-b23a103eb834,adore,20/03/2021,photo,soccer,positive
11132,4c009116-c94a-4633-83fb-956565358565,054b5d2a-7ee3-49c8-912a-1cf58389ae60,like,10/03/2021,photo,soccer,positive
11133,4c009116-c94a-4633-83fb-956565358565,c07fd88f-9e7b-47eb-8477-8fcbffb7c5c8,indifferent,21/09/2020,photo,soccer,neutral
11134,4c009116-c94a-4633-83fb-956565358565,2a41e628-4cc5-4765-af2e-8b3dec750c0b,scared,10/04/2021,photo,soccer,negative
11135,4c009116-c94a-4633-83fb-956565358565,5a1ab9a3-1983-4021-9557-d3700a276746,like,30/10/2020,photo,soccer,positive
11136,4c009116-c94a-4633-83fb-956565358565,,heart,19/01/2021,photo,soccer,positive
11137,4c009116-c94a-4633-83fb-956565358565,c924f935-cff8-45c0-b4b7-5ed2c6cdaac8,indifferent,17/05/2021,photo,soccer,neutral
11138,4c009116-c94a-4633-83fb-956565358565,fe1c151b-1a95-43fa-9a4c-f3214adba852,hate,13/02/2021,photo,soccer,negative
11139,4c009116-c94a-4633-83fb-956565358565,6e9c7f30-264a-4aa0-b3ac-36e852d10906,indifferent,26/07/2020,photo,soccer,neutral
11140,4c009116-c94a-4633-83fb-956565358565,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,super love,16/08/2020,photo,soccer,positive
11141,4c009116-c94a-4633-83fb-956565358565,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,worried,29/09/2020,photo,soccer,negative
11142,4c009116-c94a-4633-83fb-956565358565,de1d478e-3552-4223-b039-d3086cc485ec,interested,03/10/2020,photo,soccer,positive
11143,4c009116-c94a-4633-83fb-956565358565,d16ed6bf-d35e-463b-92b0-393ee67e220c,scared,24/03/2021,photo,soccer,negative
11144,4c009116-c94a-4633-83fb-956565358565,a81df767-7da1-4844-b63c-fee4c9c7895d,dislike,26/11/2020,photo,soccer,negative
11145,4c009116-c94a-4633-83fb-956565358565,1798905d-6c3a-4e5d-a9d1-ce429b1260d7,interested,26/12/2020,photo,soccer,positive
11146,4c009116-c94a-4633-83fb-956565358565,,dislike,08/09/2020,photo,soccer,negative
11147,4c009116-c94a-4633-83fb-956565358565,a540d720-b44a-4d3d-9643-e12bca77d1f3,indifferent,02/11/2020,photo,soccer,neutral
11148,4c009116-c94a-4633-83fb-956565358565,fdbaec82-bc98-47b8-8fe6-4aec7524e8e3,worried,29/01/2021,photo,soccer,negative
11149,4c009116-c94a-4633-83fb-956565358565,3d5f257e-556b-4e19-b127-977bc5c4daed,want,15/03/2021,photo,soccer,positive
11150,4c009116-c94a-4633-83fb-956565358565,007a1366-a46f-40f1-9ba5-01245aeaf20f,peeking,26/06/2020,photo,soccer,neutral
11151,4c009116-c94a-4633-83fb-956565358565,fe0e2711-bad0-4a0a-90fa-b2d9e8c773a8,interested,10/07/2020,photo,soccer,positive
11152,4c009116-c94a-4633-83fb-956565358565,d1a89d23-7d17-4949-9e1a-637317141f3d,want,13/10/2020,photo,soccer,positive
11153,4c009116-c94a-4633-83fb-956565358565,9ed68c70-13fd-4346-808f-2665943c46d6,indifferent,06/06/2021,photo,soccer,neutral
11154,4c009116-c94a-4633-83fb-956565358565,c3988ef2-7e28-4db7-8981-c69f61a3bfce,peeking,25/08/2020,photo,soccer,neutral
11155,4c009116-c94a-4633-83fb-956565358565,b143cd2b-20b1-4e9c-9bb7-cfb359b33d01,heart,14/05/2021,photo,soccer,positive
11156,4c009116-c94a-4633-83fb-956565358565,,hate,02/02/2021,photo,soccer,negative
11157,4c009116-c94a-4633-83fb-956565358565,1f7e22c8-558a-4b6f-a04f-b219593f029e,adore,07/09/2020,photo,soccer,positive
11158,4c009116-c94a-4633-83fb-956565358565,8c9c5ee7-9c8c-4842-bbd1-1d1e51da8164,cherish,28/02/2021,photo,soccer,positive
11159,4c009116-c94a-4633-83fb-956565358565,49da0743-cb4d-4c84-b6a2-537bbe7256d1,peeking,31/07/2020,photo,soccer,neutral
11160,4c009116-c94a-4633-83fb-956565358565,d16ed6bf-d35e-463b-92b0-393ee67e220c,adore,18/06/2021,photo,soccer,positive
11161,4c009116-c94a-4633-83fb-956565358565,6fd58dea-315a-4ab2-8023-424a6ff455cd,interested,16/12/2020,photo,soccer,positive
11162,4c009116-c94a-4633-83fb-956565358565,aab5b5d2-682b-4b27-89ae-cf7803f76786,interested,29/07/2020,photo,soccer,positive
11164,34cd13f5-5fa9-45fe-ad8e-0135b67b558d,0c5b0547-820a-4beb-832e-3162f74ccfa7,intrigued,04/12/2020,photo,tennis,positive
11165,34cd13f5-5fa9-45fe-ad8e-0135b67b558d,b0c22f82-b882-4394-bf27-6dfadf26e5c2,worried,08/10/2020,photo,tennis,negative
11166,34cd13f5-5fa9-45fe-ad8e-0135b67b558d,1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6,intrigued,04/07/2020,photo,tennis,positive
11167,34cd13f5-5fa9-45fe-ad8e-0135b67b558d,5fbf758a-376b-472c-8aca-a87ff1db3e6d,love,22/11/2020,photo,tennis,positive
11168,34cd13f5-5fa9-45fe-ad8e-0135b67b558d,a6f003be-b0fd-4100-b4cc-f568a21b9745,intrigued,28/09/2020,photo,tennis,positive
11169,34cd13f5-5fa9-45fe-ad8e-0135b67b558d,192a526b-4952-4bda-b659-4661dab12716,heart,22/09/2020,photo,tennis,positive
11170,34cd13f5-5fa9-45fe-ad8e-0135b67b558d,4027aa31-4bda-4e1d-92f7-49de962e8da9,peeking,04/05/2021,photo,tennis,neutral
11171,34cd13f5-5fa9-45fe-ad8e-0135b67b558d,b827588c-31b2-47f3-916a-a1dbf7987f50,cherish,17/02/2021,photo,tennis,positive
11172,34cd13f5-5fa9-45fe-ad8e-0135b67b558d,04e52602-e370-4a99-bfda-f0c1655058da,worried,16/10/2020,photo,tennis,negative
11174,763560f8-e3c4-4dec-a40c-411c22d05c7b,85eca06e-b8db-4fd9-b083-da47572c40b2,love,29/06/2020,photo,food,positive
11175,763560f8-e3c4-4dec-a40c-411c22d05c7b,75ef996f-dee4-47d9-87e2-9b58ebd76ff0,adore,19/02/2021,photo,food,positive
11176,763560f8-e3c4-4dec-a40c-411c22d05c7b,92c3576c-8634-42a8-8005-6e1ff8c207e8,disgust,12/08/2020,photo,food,negative
11177,763560f8-e3c4-4dec-a40c-411c22d05c7b,76cb4dbe-7748-49ab-8179-6e3f3b840dd6,super love,29/05/2021,photo,food,positive
11178,763560f8-e3c4-4dec-a40c-411c22d05c7b,789b11b4-96ff-4abd-8da2-3da8b12d1e6e,interested,22/08/2020,photo,food,positive
11179,763560f8-e3c4-4dec-a40c-411c22d05c7b,b6fd2140-f8b9-498a-a07f-0dc9986736c6,disgust,17/10/2020,photo,food,negative
11180,763560f8-e3c4-4dec-a40c-411c22d05c7b,f9775602-43ab-4d54-ad93-7c9a489879bc,interested,11/10/2020,photo,food,positive
11181,763560f8-e3c4-4dec-a40c-411c22d05c7b,89572273-761e-46f3-8b99-1689d98aac90,interested,17/03/2021,photo,food,positive
11182,763560f8-e3c4-4dec-a40c-411c22d05c7b,91dbe082-62c3-4bfd-9721-7c94be3a3d32,want,29/04/2021,photo,food,positive
11183,763560f8-e3c4-4dec-a40c-411c22d05c7b,,cherish,05/04/2021,photo,food,positive
11185,21bc508c-dd96-4fb1-b8a1-a92bef9fa666,330ded4b-db65-485a-80a4-6b3bffd33067,indifferent,28/05/2021,photo,animals,neutral
11186,21bc508c-dd96-4fb1-b8a1-a92bef9fa666,3ae50cc3-39cc-440a-8e31-3215011f2762,like,24/07/2020,photo,animals,positive
11187,21bc508c-dd96-4fb1-b8a1-a92bef9fa666,f41d30f1-50c3-419c-a2d8-9043c7e568ca,scared,26/03/2021,photo,animals,negative
11188,21bc508c-dd96-4fb1-b8a1-a92bef9fa666,108fc1be-9c15-440a-9cab-634c3f414dcc,cherish,13/06/2021,photo,animals,positive
11189,21bc508c-dd96-4fb1-b8a1-a92bef9fa666,92c3576c-8634-42a8-8005-6e1ff8c207e8,want,31/12/2020,photo,animals,positive
11190,21bc508c-dd96-4fb1-b8a1-a92bef9fa666,bcdf88dc-2a52-4716-bc24-a1b46040c8ce,adore,17/04/2021,photo,animals,positive
11191,21bc508c-dd96-4fb1-b8a1-a92bef9fa666,bf721d00-4fa1-44b1-834f-4730cd51aefa,peeking,04/03/2021,photo,animals,neutral
11192,21bc508c-dd96-4fb1-b8a1-a92bef9fa666,9fb4ce88-fac1-406c-8544-1a899cee7aaf,want,03/02/2021,photo,animals,positive
11193,21bc508c-dd96-4fb1-b8a1-a92bef9fa666,289044c8-e74c-4814-898a-b3b5eba6e46e,love,11/11/2020,photo,animals,positive
11194,21bc508c-dd96-4fb1-b8a1-a92bef9fa666,,peeking,31/05/2021,photo,animals,neutral
11195,21bc508c-dd96-4fb1-b8a1-a92bef9fa666,68724f58-bc4d-4ab0-a4e1-60cdd5e95e7d,dislike,10/01/2021,photo,animals,negative
11196,21bc508c-dd96-4fb1-b8a1-a92bef9fa666,1e6db00c-22dd-4ae9-80e3-95f7a88b18b8,dislike,22/11/2020,photo,animals,negative
11197,21bc508c-dd96-4fb1-b8a1-a92bef9fa666,a483c273-aee5-44bc-883e-d6963157aa4c,heart,11/05/2021,photo,animals,positive
11198,21bc508c-dd96-4fb1-b8a1-a92bef9fa666,eff1e86a-8ede-4a41-818b-9442e3181ee3,want,27/05/2021,photo,animals,positive
11199,21bc508c-dd96-4fb1-b8a1-a92bef9fa666,76a034b7-e163-4735-a15b-b0ff645ca627,cherish,15/06/2021,photo,animals,positive
11200,21bc508c-dd96-4fb1-b8a1-a92bef9fa666,fd7396b2-a18b-449c-b326-e676aebd7776,heart,13/06/2021,photo,animals,positive
11201,21bc508c-dd96-4fb1-b8a1-a92bef9fa666,06a8036a-6e4c-4b15-a6c8-ca74ac11ea73,want,31/01/2021,photo,animals,positive
11202,21bc508c-dd96-4fb1-b8a1-a92bef9fa666,90e2caab-9daa-4bf0-8104-c25e6c70c59d,worried,19/08/2020,photo,animals,negative
11203,21bc508c-dd96-4fb1-b8a1-a92bef9fa666,4bcb2c2e-36ed-4d5d-90a1-440993e9f6d2,intrigued,13/07/2020,photo,animals,positive
11204,21bc508c-dd96-4fb1-b8a1-a92bef9fa666,,heart,27/02/2021,photo,animals,positive
11206,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,f11e8adf-a550-4e7a-ab81-dbccd952dff8,super love,27/11/2020,audio,dogs,positive
11207,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,248a8f9f-10ac-4786-adfb-d0c3dd4e4b97,like,03/05/2021,audio,dogs,positive
11208,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,64b82ed5-80dc-4fbb-9dfc-d7e037684f0e,peeking,02/06/2021,audio,dogs,neutral
11209,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,b0d6f088-ee97-4087-aeb1-4957f24a5f4d,peeking,26/09/2020,audio,dogs,neutral
11210,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,ef629f00-391d-4a79-af74-77a9afdbbd41,adore,22/11/2020,audio,dogs,positive
11211,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,f2a3b679-edc8-4b0e-9793-995ef2e100f2,love,06/12/2020,audio,dogs,positive
11212,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,0828c4e1-63ec-4121-aa07-eefd37954bb9,cherish,14/06/2021,audio,dogs,positive
11213,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,3a80467c-0f1f-49ca-b904-1938ea2177a9,worried,25/05/2021,audio,dogs,negative
11214,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,1ff398e4-6b68-451d-9b00-2d2a565ba22a,peeking,13/07/2020,audio,dogs,neutral
11215,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,,cherish,19/11/2020,audio,dogs,positive
11216,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,571d7193-a3e6-4909-b25c-e891fc126f31,peeking,01/08/2020,audio,dogs,neutral
11217,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,3efc3621-873a-4b80-a0cb-27e531d600be,cherish,25/04/2021,audio,dogs,positive
11218,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,56b8948a-68bd-425f-b842-eabe6bcfacca,dislike,22/10/2020,audio,dogs,negative
11219,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,0a1cde57-79ab-4c61-b664-1d3b290b43cf,worried,27/10/2020,audio,dogs,negative
11220,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,324e384a-9963-4d17-94aa-21859ea85062,super love,17/04/2021,audio,dogs,positive
11221,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,13f0db8a-152a-496f-a6e8-1ed6a90b8788,like,04/01/2021,audio,dogs,positive
11222,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,4ef2c812-b152-4a72-a443-f4ff787d7b0d,cherish,29/07/2020,audio,dogs,positive
11223,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,1545ddaf-2b75-4143-82fe-b88966aee4fb,scared,15/04/2021,audio,dogs,negative
11224,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,80fc5e28-17ac-4e79-b9df-0d500abbe8b5,interested,15/05/2021,audio,dogs,positive
11225,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,,scared,22/09/2020,audio,dogs,negative
11226,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,953cb190-5704-4926-adc2-057c6f3e3cb4,scared,04/11/2020,audio,dogs,negative
11227,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,8dda1a41-9e57-4944-bd36-18c0ac343b13,cherish,09/12/2020,audio,dogs,positive
11228,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,789b11b4-96ff-4abd-8da2-3da8b12d1e6e,peeking,29/10/2020,audio,dogs,neutral
11230,9531f7f8-d0cc-4e42-9cbb-94d93692653f,4edc3d1a-a7d9-4db6-89c3-f784d9954172,interested,14/01/2021,photo,soccer,positive
11231,9531f7f8-d0cc-4e42-9cbb-94d93692653f,4172c4ea-8fd9-4e50-bd2c-7020eab84f34,intrigued,26/10/2020,photo,soccer,positive
11232,9531f7f8-d0cc-4e42-9cbb-94d93692653f,90e2caab-9daa-4bf0-8104-c25e6c70c59d,dislike,02/01/2021,photo,soccer,negative
11233,9531f7f8-d0cc-4e42-9cbb-94d93692653f,69532ce2-1ffe-4187-8042-0230d115b24e,indifferent,15/06/2021,photo,soccer,neutral
11234,9531f7f8-d0cc-4e42-9cbb-94d93692653f,334e2fe8-6f2c-424c-8ed5-12c99f048722,adore,18/03/2021,photo,soccer,positive
11235,9531f7f8-d0cc-4e42-9cbb-94d93692653f,e69d9ade-20e5-4e31-bc70-5a46556c530f,want,11/10/2020,photo,soccer,positive
11236,9531f7f8-d0cc-4e42-9cbb-94d93692653f,acfcd174-178c-4af3-8118-5be702fb80cf,adore,17/01/2021,photo,soccer,positive
11237,9531f7f8-d0cc-4e42-9cbb-94d93692653f,1879b698-1639-438e-a07e-ddd735f8d57c,disgust,25/10/2020,photo,soccer,negative
11238,9531f7f8-d0cc-4e42-9cbb-94d93692653f,b6fd2140-f8b9-498a-a07f-0dc9986736c6,disgust,13/12/2020,photo,soccer,negative
11239,9531f7f8-d0cc-4e42-9cbb-94d93692653f,,cherish,26/02/2021,photo,soccer,positive
11240,9531f7f8-d0cc-4e42-9cbb-94d93692653f,922d93a7-d56a-4e74-b1bf-1e7bab42dcc4,want,23/09/2020,photo,soccer,positive
11241,9531f7f8-d0cc-4e42-9cbb-94d93692653f,e8493c32-7f6f-4e57-a691-cf0df6f015c9,intrigued,30/03/2021,photo,soccer,positive
11242,9531f7f8-d0cc-4e42-9cbb-94d93692653f,6978b891-dea2-4217-8bc8-47d5aa25e743,heart,02/11/2020,photo,soccer,positive
11243,9531f7f8-d0cc-4e42-9cbb-94d93692653f,5d454588-283d-459d-915d-c48a2cb4c27f,disgust,18/05/2021,photo,soccer,negative
11244,9531f7f8-d0cc-4e42-9cbb-94d93692653f,f73a01fe-444d-4b94-8d0e-4ec2cb97495b,dislike,03/07/2020,photo,soccer,negative
11245,9531f7f8-d0cc-4e42-9cbb-94d93692653f,afab7336-04d3-45fe-8917-0327c56e7435,love,27/06/2020,photo,soccer,positive
11246,9531f7f8-d0cc-4e42-9cbb-94d93692653f,fc709c94-7491-4753-ad53-dfee49823a2f,love,10/03/2021,photo,soccer,positive
11247,9531f7f8-d0cc-4e42-9cbb-94d93692653f,cad2d54d-9555-4dfe-bfcd-7a584895a002,cherish,22/12/2020,photo,soccer,positive
11248,9531f7f8-d0cc-4e42-9cbb-94d93692653f,2129de92-ee91-425f-a854-07c553ee0b74,heart,08/06/2021,photo,soccer,positive
11249,9531f7f8-d0cc-4e42-9cbb-94d93692653f,,indifferent,08/02/2021,photo,soccer,neutral
11250,9531f7f8-d0cc-4e42-9cbb-94d93692653f,e377a5c2-0378-4684-b7d1-5d80e04243ed,disgust,30/07/2020,photo,soccer,negative
11251,9531f7f8-d0cc-4e42-9cbb-94d93692653f,a81378a5-58de-4631-b2b1-3eca765f68c6,interested,30/07/2020,photo,soccer,positive
11252,9531f7f8-d0cc-4e42-9cbb-94d93692653f,40f15350-9ac3-4b6c-83c3-51cc7945dd01,want,27/08/2020,photo,soccer,positive
11254,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,80fc5e28-17ac-4e79-b9df-0d500abbe8b5,heart,04/05/2021,GIF,healthy eating,positive
11255,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,63e07d14-7bed-44b8-9cf0-4a7e9b2a99ea,like,08/05/2021,GIF,healthy eating,positive
11256,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,b76ebf8d-3f04-4e7f-aec8-22575f68d9e2,dislike,11/11/2020,GIF,healthy eating,negative
11257,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,fe37b2b4-ee09-4caf-aff5-fd15f6f083a1,dislike,13/12/2020,GIF,healthy eating,negative
11258,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,85503a94-e733-486e-989e-12ff9b59f2d3,intrigued,08/01/2021,GIF,healthy eating,positive
11259,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,5b62e10e-3c19-4d28-a57c-e9bdc3d6758d,peeking,29/09/2020,GIF,healthy eating,neutral
11260,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,fe224147-e893-4178-b46e-b12f22bd7ed1,worried,30/06/2020,GIF,healthy eating,negative
11261,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,542041fb-f361-4353-b0f0-442c1585317a,peeking,09/06/2021,GIF,healthy eating,neutral
11262,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,ae4eaf32-9db8-457d-ad58-1c4fad4b7eff,peeking,11/05/2021,GIF,healthy eating,neutral
11263,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,,adore,16/02/2021,GIF,healthy eating,positive
11264,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,acd90ee9-84cd-465e-88e3-f128dd0cc1da,interested,24/07/2020,GIF,healthy eating,positive
11265,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,cd5fd7db-8715-41b7-8f4a-11a65b638d8e,peeking,10/12/2020,GIF,healthy eating,neutral
11266,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,b841358a-d8ff-412e-b940-3a95fd31291b,dislike,30/05/2021,GIF,healthy eating,negative
11267,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,77a7b81e-96f7-4e5a-92c7-5b07f7333913,peeking,29/08/2020,GIF,healthy eating,neutral
11268,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,3956593b-7739-426a-b7a5-e841c95a5df9,super love,07/04/2021,GIF,healthy eating,positive
11269,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,568e7c6f-b1e9-4a85-897c-aaaaa0ce8832,disgust,15/11/2020,GIF,healthy eating,negative
11270,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,b83ae39f-2b80-4925-b5ff-34ddefd7f07c,cherish,01/06/2021,GIF,healthy eating,positive
11271,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,70848bd7-6cd5-4686-b22b-a9afb05541a5,like,02/06/2021,GIF,healthy eating,positive
11272,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,90e2caab-9daa-4bf0-8104-c25e6c70c59d,love,30/12/2020,GIF,healthy eating,positive
11273,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,,intrigued,18/03/2021,GIF,healthy eating,positive
11274,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,af647535-dae8-4ca3-9203-bf4bfc607ffe,adore,21/05/2021,GIF,healthy eating,positive
11275,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,d1a89d23-7d17-4949-9e1a-637317141f3d,hate,07/02/2021,GIF,healthy eating,negative
11276,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,953cb190-5704-4926-adc2-057c6f3e3cb4,heart,08/02/2021,GIF,healthy eating,positive
